datetime,stock,date,mid,bid,ask,trade_price,size,side,spread,dollar_volume
2024-01-15 10:30:43.155690,AAPL,2024-01-15,186.793,186.7883,186.7976,186.7883,223,-1,0.0093,41653.8
2024-01-15 10:30:44.155733,AAPL,2024-01-15,186.781,186.7763,186.7856,186.7763,907,-1,0.0093,169406.15
2024-01-15 10:30:45.155775,AAPL,2024-01-15,186.7645,186.7599,186.7691,186.7599,483,-1,0.0093,90205.03
2024-01-15 10:30:46.155818,AAPL,2024-01-15,186.7683,186.7637,186.773,186.7637,167,-1,0.0093,31189.54
2024-01-15 10:30:47.155861,AAPL,2024-01-15,186.7715,186.7669,186.7761,186.7761,410,1,0.0093,76578.2
2024-01-15 10:30:48.155904,AAPL,2024-01-15,186.783,186.7784,186.7877,186.7784,124,-1,0.0093,23160.52
2024-01-15 10:30:49.155946,AAPL,2024-01-15,186.7767,186.772,186.7813,186.7813,178,1,0.0093,33247.07
2024-01-15 10:30:50.155989,AAPL,2024-01-15,186.7827,186.7781,186.7873,186.7781,724,-1,0.0093,135227.32
2024-01-15 10:30:51.156032,AAPL,2024-01-15,186.7908,186.7862,186.7955,186.7955,305,1,0.0093,56972.62
2024-01-15 10:30:52.156075,AAPL,2024-01-15,186.7974,186.7928,186.802,186.7928,380,-1,0.0093,70981.25
2024-01-15 10:30:53.156117,AAPL,2024-01-15,186.7852,186.7806,186.7898,186.7806,570,-1,0.0093,106464.93
2024-01-15 10:30:54.156160,AAPL,2024-01-15,186.7874,186.7828,186.792,186.792,347,1,0.0093,64816.84
2024-01-15 10:30:55.156203,AAPL,2024-01-15,186.7928,186.7882,186.7974,186.7974,116,1,0.0093,21668.5
2024-01-15 10:30:56.156245,AAPL,2024-01-15,186.7929,186.7883,186.7975,186.7975,846,1,0.0093,158030.7
2024-01-15 10:30:57.156288,AAPL,2024-01-15,186.7621,186.7575,186.7667,186.7667,338,1,0.0093,63127.16
2024-01-15 10:30:58.156331,AAPL,2024-01-15,186.7645,186.7599,186.7691,186.7599,357,-1,0.0093,66673.27
2024-01-15 10:30:59.156374,AAPL,2024-01-15,186.7971,186.7925,186.8017,186.7925,234,-1,0.0093,43709.44
2024-01-15 10:31:00.156416,AAPL,2024-01-15,186.7918,186.7872,186.7964,186.7872,544,-1,0.0093,101612.23
2024-01-15 10:31:01.156459,AAPL,2024-01-15,186.7811,186.7764,186.7857,186.7764,1036,-1,0.0093,193500.39
2024-01-15 10:31:02.156502,AAPL,2024-01-15,186.7866,186.7819,186.7912,186.7912,165,1,0.0093,30820.55
2024-01-15 10:31:03.156545,AAPL,2024-01-15,186.7912,186.7866,186.7958,186.7958,525,1,0.0093,98067.8
2024-01-15 10:31:04.156587,AAPL,2024-01-15,186.8088,186.8041,186.8134,186.8134,229,1,0.0093,42780.27
2024-01-15 10:31:05.156630,AAPL,2024-01-15,186.7902,186.7856,186.7948,186.7856,112,-1,0.0093,20919.99
2024-01-15 10:31:06.156673,AAPL,2024-01-15,186.801,186.7964,186.8056,186.7964,112,-1,0.0093,20921.19
2024-01-15 10:31:07.156716,AAPL,2024-01-15,186.8097,186.8051,186.8143,186.8143,313,1,0.0092,58472.88
2024-01-15 10:31:08.156758,AAPL,2024-01-15,186.8076,186.803,186.8122,186.803,502,-1,0.0092,93775.1
2024-01-15 10:31:09.156801,AAPL,2024-01-15,186.8126,186.808,186.8172,186.808,364,-1,0.0092,67998.1
2024-01-15 10:31:10.156844,AAPL,2024-01-15,186.8278,186.8231,186.8324,186.8231,414,-1,0.0092,77344.78
2024-01-15 10:31:11.156887,AAPL,2024-01-15,186.8406,186.836,186.8452,186.836,1777,-1,0.0092,332007.56
2024-01-15 10:31:12.156929,AAPL,2024-01-15,186.8238,186.8192,186.8284,186.8192,341,-1,0.0092,63705.33
2024-01-15 10:31:13.156972,AAPL,2024-01-15,186.8359,186.8312,186.8405,186.8405,180,1,0.0092,33631.29
2024-01-15 10:31:14.157015,AAPL,2024-01-15,186.8349,186.8303,186.8395,186.8303,201,-1,0.0092,37552.89
2024-01-15 10:31:15.157057,AAPL,2024-01-15,186.836,186.8314,186.8406,186.8406,827,1,0.0092,154517.18
2024-01-15 10:31:16.157100,AAPL,2024-01-15,186.8371,186.8324,186.8417,186.8417,111,1,0.0092,20739.43
2024-01-15 10:31:17.157143,AAPL,2024-01-15,186.8348,186.8302,186.8395,186.8302,602,-1,0.0092,112471.8
2024-01-15 10:31:18.157186,AAPL,2024-01-15,186.8524,186.8478,186.857,186.857,226,1,0.0092,42229.69
2024-01-15 10:31:19.157228,AAPL,2024-01-15,186.8512,186.8465,186.8558,186.8558,114,1,0.0092,21301.56
2024-01-15 10:31:20.157271,AAPL,2024-01-15,186.8347,186.8301,186.8393,186.8393,111,1,0.0092,20739.16
2024-01-15 10:31:21.157314,AAPL,2024-01-15,186.8289,186.8243,186.8335,186.8243,731,-1,0.0092,136568.54
2024-01-15 10:31:22.157357,AAPL,2024-01-15,186.8315,186.8269,186.8361,186.8361,111,1,0.0092,20738.81
2024-01-15 10:31:23.157399,AAPL,2024-01-15,186.8496,186.845,186.8542,186.8542,235,1,0.0092,43910.74
2024-01-15 10:31:24.157442,AAPL,2024-01-15,186.8585,186.8539,186.8631,186.8631,111,1,0.0092,20741.8
2024-01-15 10:31:25.157485,AAPL,2024-01-15,186.846,186.8413,186.8506,186.8413,1077,-1,0.0092,201228.13
2024-01-15 10:31:26.157528,AAPL,2024-01-15,186.8825,186.8779,186.8871,186.8871,241,1,0.0092,45039.8
2024-01-15 10:31:27.157570,AAPL,2024-01-15,186.8864,186.8818,186.891,186.8818,111,-1,0.0092,20743.88
2024-01-15 10:31:28.157613,AAPL,2024-01-15,186.9052,186.9006,186.9098,186.9098,157,1,0.0092,29344.84
2024-01-15 10:31:29.157656,AAPL,2024-01-15,186.9029,186.8983,186.9076,186.8983,681,-1,0.0092,127277.76
2024-01-15 10:31:30.157699,AAPL,2024-01-15,186.9108,186.9062,186.9154,186.9154,111,1,0.0092,20747.61
2024-01-15 10:31:31.157741,AAPL,2024-01-15,186.9231,186.9185,186.9277,186.9185,166,-1,0.0092,31028.47
2024-01-15 10:31:32.157784,AAPL,2024-01-15,186.941,186.9364,186.9457,186.9364,577,-1,0.0092,107862.31
2024-01-15 10:31:33.157827,AAPL,2024-01-15,186.9566,186.952,186.9612,186.9612,293,1,0.0092,54779.63
2024-01-15 10:31:34.157869,AAPL,2024-01-15,186.9694,186.9648,186.974,186.9648,111,-1,0.0092,20753.09
2024-01-15 10:31:35.157912,AAPL,2024-01-15,186.9648,186.9601,186.9694,186.9601,267,-1,0.0092,49918.36
2024-01-15 10:31:36.157955,AAPL,2024-01-15,186.9564,186.9517,186.961,186.961,196,1,0.0092,36644.35
2024-01-15 10:31:37.157998,AAPL,2024-01-15,186.9612,186.9566,186.9659,186.9566,232,-1,0.0092,43373.94
2024-01-15 10:31:38.158040,AAPL,2024-01-15,186.975,186.9703,186.9796,186.9703,476,-1,0.0092,88997.88
2024-01-15 10:31:39.158083,AAPL,2024-01-15,186.9717,186.9671,186.9763,186.9763,270,1,0.0092,50483.6
2024-01-15 10:31:40.158126,AAPL,2024-01-15,186.9873,186.9827,186.992,186.992,206,1,0.0092,38520.34
2024-01-15 10:31:41.158169,AAPL,2024-01-15,187.0087,187.004,187.0133,187.004,199,-1,0.0092,37213.8
2024-01-15 10:31:42.158211,AAPL,2024-01-15,186.9952,186.9906,186.9998,186.9906,528,-1,0.0092,98731.03
2024-01-15 10:31:43.158254,AAPL,2024-01-15,186.9829,186.9783,186.9875,186.9783,125,-1,0.0092,23372.29
2024-01-15 10:31:44.158297,AAPL,2024-01-15,186.9809,186.9762,186.9855,186.9762,111,-1,0.0092,20754.36
2024-01-15 10:31:45.158340,AAPL,2024-01-15,186.9854,186.9808,186.99,186.99,186,1,0.0092,34780.14
2024-01-15 10:31:46.158382,AAPL,2024-01-15,186.9777,186.9731,186.9823,186.9823,301,1,0.0092,56281.67
2024-01-15 10:31:47.158425,AAPL,2024-01-15,186.9975,186.9929,187.0021,186.9929,159,-1,0.0092,29731.87
2024-01-15 10:31:48.158468,AAPL,2024-01-15,187.0037,186.9991,187.0084,186.9991,146,-1,0.0092,27301.87
2024-01-15 10:31:49.158511,AAPL,2024-01-15,187.0043,186.9997,187.0089,187.0089,166,1,0.0092,31043.48
2024-01-15 10:31:50.158553,AAPL,2024-01-15,186.9833,186.9786,186.9879,186.9786,219,-1,0.0092,40948.32
2024-01-15 10:31:51.158596,AAPL,2024-01-15,186.964,186.9593,186.9686,186.9593,111,-1,0.0092,20752.49
2024-01-15 10:31:52.158639,AAPL,2024-01-15,186.9681,186.9635,186.9727,186.9635,378,-1,0.0092,70672.19
2024-01-15 10:31:53.158681,AAPL,2024-01-15,186.9368,186.9322,186.9414,186.9414,111,1,0.0092,20750.5
2024-01-15 10:31:54.158724,AAPL,2024-01-15,186.9516,186.947,186.9563,186.9563,344,1,0.0092,64312.95
2024-01-15 10:31:55.158767,AAPL,2024-01-15,186.9493,186.9447,186.9539,186.9447,285,-1,0.0092,53279.24
2024-01-15 10:31:56.158810,AAPL,2024-01-15,186.9969,186.9923,187.0015,186.9923,331,-1,0.0092,61894.44
2024-01-15 10:31:57.158852,AAPL,2024-01-15,187.0307,187.0261,187.0353,187.0353,111,1,0.0092,20760.92
2024-01-15 10:31:58.158895,AAPL,2024-01-15,187.0281,187.0234,187.0327,187.0234,281,-1,0.0092,52553.59
2024-01-15 10:31:59.158938,AAPL,2024-01-15,187.0265,187.0219,187.0311,187.0311,144,1,0.0092,26932.48
2024-01-15 10:32:00.158981,AAPL,2024-01-15,187.0411,187.0365,187.0457,187.0457,803,1,0.0092,150197.7
2024-01-15 10:32:01.159023,AAPL,2024-01-15,187.066,187.0614,187.0707,187.0707,298,1,0.0092,55747.06
2024-01-15 10:32:02.159066,AAPL,2024-01-15,187.042,187.0374,187.0467,187.0467,111,1,0.0092,20762.18
2024-01-15 10:32:03.159109,AAPL,2024-01-15,187.0159,187.0113,187.0205,187.0113,111,-1,0.0092,20758.25
2024-01-15 10:32:04.159152,AAPL,2024-01-15,187.0068,187.0021,187.0114,187.0021,136,-1,0.0092,25432.29
2024-01-15 10:32:05.159194,AAPL,2024-01-15,187.0153,187.0107,187.0199,187.0199,426,1,0.0092,79670.48
2024-01-15 10:32:06.159237,AAPL,2024-01-15,187.0226,187.018,187.0272,187.018,560,-1,0.0092,104730.06
2024-01-15 10:32:07.159280,AAPL,2024-01-15,187.0382,187.0336,187.0429,187.0336,257,-1,0.0092,48067.64
2024-01-15 10:32:08.159323,AAPL,2024-01-15,187.0207,187.0161,187.0253,187.0253,237,1,0.0092,44324.99
2024-01-15 10:32:09.159365,AAPL,2024-01-15,186.9868,186.9821,186.9914,186.9821,170,-1,0.0092,31786.96
2024-01-15 10:32:10.159408,AAPL,2024-01-15,186.9993,186.9947,187.0039,186.9947,218,-1,0.0092,40764.85
2024-01-15 10:32:11.159451,AAPL,2024-01-15,186.9872,186.9826,186.9918,186.9826,589,-1,0.0092,110132.74
2024-01-15 10:32:12.159493,AAPL,2024-01-15,186.9576,186.953,186.9623,186.953,168,-1,0.0092,31408.11
2024-01-15 10:32:13.159536,AAPL,2024-01-15,186.9598,186.9552,186.9644,186.9644,377,1,0.0092,70485.57
2024-01-15 10:32:14.159579,AAPL,2024-01-15,186.9714,186.9668,186.976,186.976,146,1,0.0092,27298.5
2024-01-15 10:32:15.159622,AAPL,2024-01-15,186.9696,186.965,186.9742,186.965,500,-1,0.0092,93482.49
2024-01-15 10:32:16.159664,AAPL,2024-01-15,186.9629,186.9583,186.9675,186.9583,353,-1,0.0092,65996.27
2024-01-15 10:32:17.159707,AAPL,2024-01-15,186.9606,186.956,186.9652,186.9652,485,1,0.0092,90678.11
2024-01-15 10:32:18.159750,AAPL,2024-01-15,186.9551,186.9505,186.9598,186.9598,1004,1,0.0092,187707.59
2024-01-15 10:32:19.159793,AAPL,2024-01-15,186.9354,186.9308,186.94,186.9308,111,-1,0.0092,20749.32
2024-01-15 10:32:20.159835,AAPL,2024-01-15,186.925,186.9204,186.9296,186.9296,407,1,0.0092,76080.34
2024-01-15 10:32:21.159878,AAPL,2024-01-15,186.9326,186.928,186.9372,186.9372,324,1,0.0092,60567.65
2024-01-15 10:32:22.159921,AAPL,2024-01-15,186.9373,186.9327,186.9419,186.9419,318,1,0.0092,59447.53
2024-01-15 10:32:23.159964,AAPL,2024-01-15,186.9398,186.9351,186.9444,186.9444,269,1,0.0092,50288.03
2024-01-15 10:32:24.160006,AAPL,2024-01-15,186.9252,186.9206,186.9298,186.9298,269,1,0.0092,50284.12
2024-01-15 10:32:25.160049,AAPL,2024-01-15,186.9226,186.9179,186.9272,186.9179,290,-1,0.0092,54206.2
2024-01-15 10:32:26.160092,AAPL,2024-01-15,186.8907,186.8861,186.8953,186.8953,459,1,0.0092,85784.96
2024-01-15 10:32:27.160135,AAPL,2024-01-15,186.8933,186.8887,186.898,186.8887,431,-1,0.0092,80549.04
2024-01-15 10:32:28.160177,AAPL,2024-01-15,186.9142,186.9096,186.9188,186.9096,218,-1,0.0092,40746.29
2024-01-15 10:32:29.160220,AAPL,2024-01-15,186.8927,186.8881,186.8973,186.8881,191,-1,0.0092,35695.62
2024-01-15 10:32:30.160263,AAPL,2024-01-15,186.8841,186.8795,186.8887,186.8795,226,-1,0.0092,42234.77
2024-01-15 10:32:31.160305,AAPL,2024-01-15,186.8889,186.8843,186.8935,186.8843,159,-1,0.0092,29714.61
2024-01-15 10:32:32.160348,AAPL,2024-01-15,186.9072,186.9026,186.9118,186.9118,924,1,0.0092,172706.54
2024-01-15 10:32:33.160391,AAPL,2024-01-15,186.9007,186.8961,186.9053,186.9053,111,1,0.0092,20746.49
2024-01-15 10:32:34.160434,AAPL,2024-01-15,186.8906,186.886,186.8952,186.8952,405,1,0.0092,75692.55
2024-01-15 10:32:35.160476,AAPL,2024-01-15,186.8618,186.8572,186.8664,186.8664,403,1,0.0092,75307.17
2024-01-15 10:32:36.160519,AAPL,2024-01-15,186.8633,186.8587,186.8679,186.8679,144,1,0.0092,26908.98
2024-01-15 10:32:37.160562,AAPL,2024-01-15,186.8931,186.8885,186.8978,186.8885,281,-1,0.0092,52515.68
2024-01-15 10:32:38.160605,AAPL,2024-01-15,186.8972,186.8926,186.9018,186.9018,611,1,0.0092,114197.0
2024-01-15 10:32:39.160647,AAPL,2024-01-15,186.8969,186.8923,186.9015,186.8923,170,-1,0.0092,31771.68
2024-01-15 10:32:40.160690,AAPL,2024-01-15,186.9016,186.897,186.9062,186.897,635,-1,0.0092,118679.57
2024-01-15 10:32:41.160733,AAPL,2024-01-15,186.9014,186.8968,186.906,186.906,544,1,0.0092,101676.87
2024-01-15 10:32:42.160776,AAPL,2024-01-15,186.8895,186.8849,186.8942,186.8849,125,-1,0.0092,23360.62
2024-01-15 10:32:43.160818,AAPL,2024-01-15,186.9016,186.8969,186.9062,186.8969,111,-1,0.0092,20745.56
2024-01-15 10:32:44.160861,AAPL,2024-01-15,186.9048,186.9002,186.9095,186.9095,253,1,0.0092,47288.09
2024-01-15 10:32:45.160904,AAPL,2024-01-15,186.9051,186.9005,186.9097,186.9005,111,-1,0.0092,20745.96
2024-01-15 10:32:46.160947,AAPL,2024-01-15,186.8909,186.8863,186.8955,186.8863,111,-1,0.0092,20744.38
2024-01-15 10:32:47.160989,AAPL,2024-01-15,186.9099,186.9053,186.9145,186.9145,150,1,0.0092,28037.17
2024-01-15 10:32:48.161032,AAPL,2024-01-15,186.9196,186.915,186.9242,186.915,1266,-1,0.0092,236634.36
2024-01-15 10:32:49.161075,AAPL,2024-01-15,186.9115,186.9069,186.9161,186.9069,154,-1,0.0092,28783.66
2024-01-15 10:32:50.161117,AAPL,2024-01-15,186.9261,186.9215,186.9307,186.9307,300,1,0.0092,56079.22
2024-01-15 10:32:51.161160,AAPL,2024-01-15,186.9189,186.9143,186.9235,186.9143,389,-1,0.0092,72709.65
2024-01-15 10:32:52.161203,AAPL,2024-01-15,186.9075,186.9029,186.9121,186.9029,214,-1,0.0092,39997.21
2024-01-15 10:32:53.161246,AAPL,2024-01-15,186.8964,186.8918,186.901,186.8918,170,-1,0.0092,31771.61
2024-01-15 10:32:54.161288,AAPL,2024-01-15,186.8706,186.866,186.8752,186.866,594,-1,0.0092,110998.39
2024-01-15 10:32:55.161331,AAPL,2024-01-15,186.8775,186.8729,186.8821,186.8729,229,-1,0.0092,42793.88
2024-01-15 10:32:56.161374,AAPL,2024-01-15,186.8508,186.8462,186.8554,186.8554,205,1,0.0092,38305.35
2024-01-15 10:32:57.161417,AAPL,2024-01-15,186.8329,186.8283,186.8375,186.8283,420,-1,0.0092,78467.88
2024-01-15 10:32:58.161459,AAPL,2024-01-15,186.8026,186.798,186.8073,186.798,111,-1,0.0092,20734.58
2024-01-15 10:32:59.161502,AAPL,2024-01-15,186.8014,186.7968,186.806,186.806,111,1,0.0092,20735.47
2024-01-15 10:33:00.161545,AAPL,2024-01-15,186.7992,186.7946,186.8038,186.7946,111,-1,0.0092,20734.2
2024-01-15 10:33:01.161588,AAPL,2024-01-15,186.7944,186.7898,186.7991,186.7898,350,-1,0.0092,65376.44
2024-01-15 10:33:02.161630,AAPL,2024-01-15,186.7793,186.7747,186.7839,186.7839,194,1,0.0092,36236.07
2024-01-15 10:33:03.161673,AAPL,2024-01-15,186.7622,186.7576,186.7668,186.7576,430,-1,0.0092,80305.77
2024-01-15 10:33:04.161716,AAPL,2024-01-15,186.769,186.7644,186.7736,186.7644,231,-1,0.0092,43142.57
2024-01-15 10:33:05.161759,AAPL,2024-01-15,186.7609,186.7563,186.7655,186.7563,111,-1,0.0092,20729.95
2024-01-15 10:33:06.161801,AAPL,2024-01-15,186.7655,186.7609,186.7702,186.7702,166,1,0.0092,31003.85
2024-01-15 10:33:07.161844,AAPL,2024-01-15,186.7527,186.7481,186.7573,186.7481,454,-1,0.0092,84783.62
2024-01-15 10:33:08.161887,AAPL,2024-01-15,186.7553,186.7507,186.7599,186.7507,180,-1,0.0092,33615.13
2024-01-15 10:33:09.161929,AAPL,2024-01-15,186.7743,186.7697,186.7789,186.7697,573,-1,0.0092,107019.02
2024-01-15 10:33:10.161972,AAPL,2024-01-15,186.7828,186.7782,186.7874,186.7782,154,-1,0.0092,28763.84
2024-01-15 10:33:11.162015,AAPL,2024-01-15,186.7768,186.7722,186.7814,186.7722,394,-1,0.0092,73588.24
2024-01-15 10:33:12.162058,AAPL,2024-01-15,186.7805,186.7759,186.7851,186.7851,111,1,0.0092,20733.15
2024-01-15 10:33:13.162100,AAPL,2024-01-15,186.777,186.7724,186.7816,186.7724,184,-1,0.0092,34366.13
2024-01-15 10:33:14.162143,AAPL,2024-01-15,186.7771,186.7725,186.7818,186.7818,162,1,0.0092,30258.64
2024-01-15 10:33:15.162186,AAPL,2024-01-15,186.7724,186.7678,186.777,186.777,111,1,0.0092,20732.25
2024-01-15 10:33:16.162229,AAPL,2024-01-15,186.77,186.7654,186.7746,186.7746,539,1,0.0092,100671.52
2024-01-15 10:33:17.162271,AAPL,2024-01-15,186.7731,186.7685,186.7777,186.7685,132,-1,0.0092,24653.44
2024-01-15 10:33:18.162314,AAPL,2024-01-15,186.7587,186.7541,186.7633,186.7633,122,1,0.0092,22785.12
2024-01-15 10:33:19.162357,AAPL,2024-01-15,186.7439,186.7393,186.7485,186.7485,628,1,0.0092,117278.06
2024-01-15 10:33:20.162400,AAPL,2024-01-15,186.7237,186.7191,186.7283,186.7283,252,1,0.0092,47055.54
2024-01-15 10:33:21.162442,AAPL,2024-01-15,186.7005,186.6959,186.7051,186.6959,414,-1,0.0092,77292.09
2024-01-15 10:33:22.162485,AAPL,2024-01-15,186.6828,186.6782,186.6874,186.6782,111,-1,0.0092,20721.28
2024-01-15 10:33:23.162528,AAPL,2024-01-15,186.6851,186.6805,186.6897,186.6897,116,1,0.0092,21656.0
2024-01-15 10:33:24.162571,AAPL,2024-01-15,186.6721,186.6675,186.6767,186.6675,1177,-1,0.0092,219707.67
2024-01-15 10:33:25.162613,AAPL,2024-01-15,186.6796,186.675,186.6842,186.6842,439,1,0.0092,81954.36
2024-01-15 10:33:26.162656,AAPL,2024-01-15,186.6801,186.6755,186.6847,186.6847,111,1,0.0092,20722.0
2024-01-15 10:33:27.162699,AAPL,2024-01-15,186.6515,186.6469,186.6561,186.6561,265,1,0.0092,49463.87
2024-01-15 10:33:28.162741,AAPL,2024-01-15,186.661,186.6564,186.6656,186.6656,110,1,0.0092,20533.22
2024-01-15 10:33:29.162784,AAPL,2024-01-15,186.6728,186.6682,186.6774,186.6682,675,-1,0.0092,126001.02
2024-01-15 10:33:30.162827,AAPL,2024-01-15,186.6584,186.6538,186.663,186.663,110,1,0.0092,20532.92
2024-01-15 10:33:31.162870,AAPL,2024-01-15,186.6645,186.6599,186.6691,186.6599,276,-1,0.0092,51518.12
2024-01-15 10:33:32.162912,AAPL,2024-01-15,186.652,186.6474,186.6566,186.6474,272,-1,0.0092,50768.1
2024-01-15 10:33:33.162955,AAPL,2024-01-15,186.6534,186.6488,186.658,186.658,110,1,0.0092,20532.38
2024-01-15 10:33:34.162998,AAPL,2024-01-15,186.6351,186.6305,186.6397,186.6397,177,1,0.0092,33035.22
2024-01-15 10:33:35.163041,AAPL,2024-01-15,186.6091,186.6045,186.6137,186.6045,299,-1,0.0092,55794.74
2024-01-15 10:33:36.163083,AAPL,2024-01-15,186.6035,186.5989,186.6081,186.6081,110,1,0.0092,20526.89
2024-01-15 10:33:37.163126,AAPL,2024-01-15,186.6017,186.5971,186.6063,186.6063,110,1,0.0092,20526.69
2024-01-15 10:33:38.163169,AAPL,2024-01-15,186.5959,186.5913,186.6005,186.6005,195,1,0.0092,36387.11
2024-01-15 10:33:39.163212,AAPL,2024-01-15,186.5788,186.5742,186.5834,186.5742,113,-1,0.0092,21082.88
2024-01-15 10:33:40.163254,AAPL,2024-01-15,186.573,186.5684,186.5776,186.5684,153,-1,0.0092,28544.96
2024-01-15 10:33:41.163297,AAPL,2024-01-15,186.5769,186.5723,186.5815,186.5815,217,1,0.0092,40488.18
2024-01-15 10:33:42.163340,AAPL,2024-01-15,186.5762,186.5716,186.5808,186.5808,110,1,0.0092,20523.89
2024-01-15 10:33:43.163383,AAPL,2024-01-15,186.5789,186.5743,186.5835,186.5835,216,1,0.0092,40302.03
2024-01-15 10:33:44.163425,AAPL,2024-01-15,186.5692,186.5646,186.5738,186.5738,280,1,0.0092,52240.65
2024-01-15 10:33:45.163468,AAPL,2024-01-15,186.5861,186.5815,186.5907,186.5907,412,1,0.0092,76875.39
2024-01-15 10:33:46.163511,AAPL,2024-01-15,186.5691,186.5645,186.5737,186.5645,110,-1,0.0092,20522.09
2024-01-15 10:33:47.163553,AAPL,2024-01-15,186.5762,186.5716,186.5808,186.5808,133,1,0.0092,24815.24
2024-01-15 10:33:48.163596,AAPL,2024-01-15,186.5933,186.5887,186.5979,186.5979,354,1,0.0092,66055.65
2024-01-15 10:33:49.163639,AAPL,2024-01-15,186.6003,186.5957,186.6049,186.6049,110,1,0.0092,20526.53
2024-01-15 10:33:50.163682,AAPL,2024-01-15,186.5973,186.5927,186.6019,186.6019,240,1,0.0092,44784.46
2024-01-15 10:33:51.163724,AAPL,2024-01-15,186.5897,186.5851,186.5943,186.5851,226,-1,0.0092,42168.23
2024-01-15 10:33:52.163767,AAPL,2024-01-15,186.6047,186.6001,186.6093,186.6093,110,1,0.0092,20527.02
2024-01-15 10:33:53.163810,AAPL,2024-01-15,186.5841,186.5795,186.5887,186.5887,148,1,0.0092,27615.12
2024-01-15 10:33:54.163853,AAPL,2024-01-15,186.57,186.5654,186.5746,186.5746,288,1,0.0092,53733.49
2024-01-15 10:33:55.163895,AAPL,2024-01-15,186.5643,186.5597,186.5689,186.5689,186,1,0.0092,34701.81
2024-01-15 10:33:56.163938,AAPL,2024-01-15,186.5822,186.5776,186.5868,186.5776,150,-1,0.0092,27986.64
2024-01-15 10:33:57.163981,AAPL,2024-01-15,186.5877,186.5831,186.5923,186.5923,250,1,0.0092,46648.07
2024-01-15 10:33:58.164024,AAPL,2024-01-15,186.5737,186.5691,186.5783,186.5783,488,1,0.0092,91050.19
2024-01-15 10:33:59.164066,AAPL,2024-01-15,186.5692,186.5646,186.5738,186.5738,340,1,0.0092,63435.08
2024-01-15 10:34:00.164109,AAPL,2024-01-15,186.5603,186.5557,186.5649,186.5557,120,-1,0.0092,22386.68
2024-01-15 10:34:01.164152,AAPL,2024-01-15,186.55,186.5454,186.5546,186.5454,110,-1,0.0092,20520.0
2024-01-15 10:34:02.164195,AAPL,2024-01-15,186.5642,186.5596,186.5688,186.5596,335,-1,0.0092,62497.46
2024-01-15 10:34:03.164237,AAPL,2024-01-15,186.5443,186.5397,186.5489,186.5489,110,1,0.0092,20520.38
2024-01-15 10:34:04.164280,AAPL,2024-01-15,186.5676,186.563,186.5722,186.563,145,-1,0.0092,27051.64
2024-01-15 10:34:05.164323,AAPL,2024-01-15,186.5796,186.575,186.5842,186.5842,259,1,0.0092,48325.3
2024-01-15 10:34:06.164365,AAPL,2024-01-15,186.5954,186.5908,186.6,186.6,553,1,0.0092,103189.78
2024-01-15 10:34:07.164408,AAPL,2024-01-15,186.5887,186.5841,186.5933,186.5841,618,-1,0.0092,115308.96
2024-01-15 10:34:08.164451,AAPL,2024-01-15,186.5865,186.5819,186.5911,186.5819,231,-1,0.0092,43100.42
2024-01-15 10:34:09.164494,AAPL,2024-01-15,186.5658,186.5612,186.5704,186.5704,147,1,0.0092,27425.84
2024-01-15 10:34:10.164536,AAPL,2024-01-15,186.5582,186.5536,186.5628,186.5628,110,1,0.0092,20521.91
2024-01-15 10:34:11.164579,AAPL,2024-01-15,186.5653,186.5607,186.5699,186.5699,1060,1,0.0092,197764.12
2024-01-15 10:34:12.164622,AAPL,2024-01-15,186.5841,186.5795,186.5887,186.5887,174,1,0.0092,32466.43
2024-01-15 10:34:13.164665,AAPL,2024-01-15,186.5681,186.5635,186.5727,186.5635,379,-1,0.0092,70707.55
2024-01-15 10:34:14.164707,AAPL,2024-01-15,186.5628,186.5582,186.5674,186.5674,258,1,0.0092,48134.38
2024-01-15 10:34:15.164750,AAPL,2024-01-15,186.5606,186.556,186.5652,186.556,148,-1,0.0092,27610.29
2024-01-15 10:34:16.164793,AAPL,2024-01-15,186.5404,186.5358,186.545,186.5358,143,-1,0.0092,26674.62
2024-01-15 10:34:17.164836,AAPL,2024-01-15,186.549,186.5444,186.5536,186.5536,110,1,0.0092,20520.89
2024-01-15 10:34:18.164878,AAPL,2024-01-15,186.5385,186.5339,186.5431,186.5431,542,1,0.0092,101106.36
2024-01-15 10:34:19.164921,AAPL,2024-01-15,186.5357,186.5311,186.5403,186.5311,200,-1,0.0092,37306.22
2024-01-15 10:34:20.164964,AAPL,2024-01-15,186.5292,186.5246,186.5337,186.5246,693,-1,0.0092,129261.52
2024-01-15 10:34:21.165007,AAPL,2024-01-15,186.5178,186.5132,186.5223,186.5223,153,1,0.0092,28537.92
2024-01-15 10:34:22.165049,AAPL,2024-01-15,186.5177,186.5131,186.5222,186.5222,173,1,0.0092,32268.35
2024-01-15 10:34:23.165092,AAPL,2024-01-15,186.5145,186.51,186.5191,186.51,110,-1,0.0092,20516.09
2024-01-15 10:34:24.165135,AAPL,2024-01-15,186.5092,186.5046,186.5138,186.5046,171,-1,0.0092,31892.28
2024-01-15 10:34:25.165177,AAPL,2024-01-15,186.4987,186.4941,186.5032,186.4941,110,-1,0.0092,20514.35
2024-01-15 10:34:26.165220,AAPL,2024-01-15,186.5033,186.4987,186.5079,186.4987,305,-1,0.0092,56882.1
